Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-04-25T22:29:08.276;537278349569440496;-414754;-423082;-402055;-530311
2024-04-25T22:29:08.294;537278349587596226;-414744;-423125;-402017;-530279
2024-04-25T22:29:08.312;537278349605751956;-414785;-423090;-402018;-530324
2024-04-25T22:29:08.330;537278349623907686;-414795;-423154;-402083;-530289
2024-04-25T22:29:08.348;537278349642063416;-414854;-423181;-402136;-530332
2024-04-25T22:29:08.367;537278349660219146;-414854;-423212;-402093;-530312
2024-04-25T22:29:08.385;537278349678374876;-414907;-423184;-402159;-530310
2024-04-25T22:29:08.403;537278349696530606;-414932;-423229;-402214;-530308
2024-04-25T22:29:08.421;537278349714686336;-414970;-423214;-402295;-530322
2024-04-25T22:29:08.439;537278349732842066;-414972;-423223;-402269;-530337
2024-04-25T22:29:08.457;537278349750997796;-415014;-423244;-402294;-530339
2024-04-25T22:29:08.476;537278349769153526;-414971;-423189;-402247;-530311
2024-04-25T22:29:08.494;537278349787309256;-414964;-423179;-402246;-530312
2024-04-25T22:29:08.512;537278349805464986;-414958;-423158;-402262;-530366
2024-04-25T22:29:08.530;537278349823620716;-414951;-423177;-402194;-530347
2024-04-25T22:29:08.548;537278349841776446;-414904;-423097;-402171;-530349
2024-04-25T22:29:08.566;537278349859932176;-414831;-423044;-402178;-530291
2024-04-25T22:29:08.584;537278349878087906;-414764;-422973;-402086;-530320
2024-04-25T22:29:08.603;537278349896243636;-414714;-422915;-402043;-530305
2024-04-25T22:29:08.621;537278349914399366;-414738;-422946;-401971;-530322
2024-04-25T22:29:08.639;537278349932555096;-414665;-422902;-401925;-530258
2024-04-25T22:29:08.657;537278349950710826;-414664;-422874;-401919;-530286
2024-04-25T22:29:08.675;537278349968866556;-414674;-422815;-401884;-530311
2024-04-25T22:29:08.693;537278349987022286;-414539;-422732;-401867;-530296
2024-04-25T22:29:08.712;537278350005178016;-414536;-422689;-401820;-530342
2024-04-25T22:29:08.730;537278350023333746;-414470;-422687;-401731;-530347
2024-04-25T22:29:08.748;537278350041489476;-414494;-422628;-401710;-530340
2024-04-25T22:29:08.766;537278350059645206;-414417;-422608;-401630;-530301
2024-04-25T22:29:08.784;537278350077800936;-414385;-422533;-401607;-530281
2024-04-25T22:29:08.802;537278350095956666;-414320;-422453;-401524;-530353
2024-04-25T22:29:08.820;537278350114112396;-414249;-422449;-401540;-530330
2024-04-25T22:29:08.839;537278350132268126;-414222;-422398;-401500;-530377
2024-04-25T22:29:08.857;537278350150423856;-414168;-422369;-401433;-530307
2024-04-25T22:29:08.875;537278350168579586;-414171;-422368;-401486;-530348
2024-04-25T22:29:08.893;537278350186735316;-414249;-422477;-401558;-530366
2024-04-25T22:29:08.911;537278350204891046;-414309;-422493;-401598;-530326
2024-04-25T22:29:08.929;537278350223046776;-414418;-422549;-401712;-530306
2024-04-25T22:29:08.948;537278350241202506;-414481;-422572;-401780;-530344
2024-04-25T22:29:08.966;537278350259358236;-414598;-422661;-401862;-530279
2024-04-25T22:29:08.984;537278350277513966;-414651;-422739;-401969;-530294
2024-04-25T22:29:09.002;537278350295669696;-414681;-422766;-402008;-530264
2024-04-25T22:29:09.020;537278350313825426;-414746;-422773;-402094;-530316
2024-04-25T22:29:09.038;537278350331981156;-414754;-422744;-402051;-530278
2024-04-25T22:29:09.056;537278350350136886;-414777;-422733;-402064;-530257
2024-04-25T22:29:09.075;537278350368294724;-414763;-422754;-402086;-530290
2024-04-25T22:29:09.093;537278350386452561;-414693;-422681;-402008;-530298
2024-04-25T22:29:09.111;537278350404610398;-414690;-422625;-401965;-530294
2024-04-25T22:29:09.129;537278350422768235;-414683;-422652;-401964;-530289
2024-04-25T22:29:09.147;537278350440926072;-414591;-422655;-401972;-530296
2024-04-25T22:29:09.165;537278350459083909;-414638;-422587;-401930;-530256
2024-04-25T22:29:09.184;537278350477241746;-414686;-422587;-401965;-530333
2024-04-25T22:29:09.202;537278350495399583;-414729;-422634;-401970;-530337
2024-04-25T22:29:09.220;537278350513557420;-414721;-422694;-402035;-530300
2024-04-25T22:29:09.238;537278350531715257;-414754;-422689;-402025;-530306
2024-04-25T22:29:09.256;537278350549873094;-414741;-422688;-402046;-530323
2024-04-25T22:29:09.274;537278350568030931;-414814;-422761;-402137;-530352
2024-04-25T22:29:09.293;537278350586188768;-414772;-422731;-402084;-530318
2024-04-25T22:29:09.311;537278350604346605;-414716;-422673;-402051;-530297
2024-04-25T22:29:09.329;537278350622504442;-414674;-422631;-402010;-530307
2024-04-25T22:29:09.347;537278350640662279;-414648;-422533;-402013;-530294
2024-04-25T22:29:09.365;537278350658820116;-414631;-422549;-401965;-530353
2024-04-25T22:29:09.383;537278350676977953;-414582;-422494;-401885;-530323
2024-04-25T22:29:09.401;537278350695135790;-414520;-422473;-401808;-530349
2024-04-25T22:29:09.420;537278350713293627;-414497;-422381;-401787;-530341
2024-04-25T22:29:09.438;537278350731451464;-414476;-422393;-401778;-530369
2024-04-25T22:29:09.456;537278350749609301;-414478;-422263;-401735;-530323
2024-04-25T22:29:09.474;537278350767767138;-414397;-422234;-401655;-530311
2024-04-25T22:29:09.492;537278350785924975;-414363;-422206;-401637;-530299
2024-04-25T22:29:09.510;537278350804082812;-414308;-422140;-401579;-530335
2024-04-25T22:29:09.529;537278350822240649;-414256;-422152;-401515;-530313
2024-04-25T22:29:09.547;537278350840398486;-414179;-422047;-401510;-530285
2024-04-25T22:29:09.565;537278350858556323;-414139;-422032;-401417;-530323
2024-04-25T22:29:09.583;537278350876714160;-414089;-422017;-401394;-530311
2024-04-25T22:29:09.601;537278350894871997;-414037;-421970;-401379;-530326
2024-04-25T22:29:09.619;537278350913029834;-413945;-421932;-401282;-530281
2024-04-25T22:29:09.638;537278350931187671;-413903;-421898;-401187;-530315
2024-04-25T22:29:09.656;537278350949345508;-413864;-421835;-401162;-530285
2024-04-25T22:29:09.674;537278350967503345;-413760;-421723;-401050;-530272
2024-04-25T22:29:09.692;537278350985661182;-413788;-421704;-401022;-530306
2024-04-25T22:29:09.710;537278351003819019;-413868;-421763;-401069;-530292
2024-04-25T22:29:09.728;537278351021976856;-413879;-421771;-401123;-530357
2024-04-25T22:29:09.746;537278351040134693;-413983;-421847;-401214;-530362
2024-04-25T22:29:09.765;537278351058292530;-414014;-421955;-401255;-530343
2024-04-25T22:29:09.783;537278351076450367;-414119;-421972;-401398;-530346
2024-04-25T22:29:09.801;537278351094608204;-414200;-422024;-401416;-530379
2024-04-25T22:29:09.819;537278351112766041;-414238;-422048;-401508;-530371
2024-04-25T22:29:09.837;537278351130923878;-414258;-422022;-401502;-530277
2024-04-25T22:29:09.855;537278351149081715;-414206;-422002;-401506;-530271
2024-04-25T22:29:09.874;537278351167239552;-414287;-422032;-401604;-530346
2024-04-25T22:29:09.892;537278351185395550;-414216;-421949;-401531;-530319
2024-04-25T22:29:09.910;537278351203551502;-414209;-421976;-401541;-530284
2024-04-25T22:29:09.928;537278351221707454;-414225;-421939;-401473;-530293
2024-04-25T22:29:09.946;537278351239863406;-414184;-421915;-401420;-530328
2024-04-25T22:29:09.964;537278351258019358;-414178;-421907;-401433;-530391
2024-04-25T22:29:09.983;537278351276175310;-414158;-421915;-401401;-530295
2024-04-25T22:29:10.001;537278351294331262;-414139;-421864;-401398;-530339
2024-04-25T22:29:10.019;537278351312487214;-414114;-421897;-401404;-530295
2024-04-25T22:29:10.037;537278351330643166;-414218;-421932;-401398;-530278
2024-04-25T22:29:10.055;537278351348799118;-414252;-421919;-401520;-530313
2024-04-25T22:29:10.073;537278351366955070;-414214;-421903;-401514;-530326
2024-04-25T22:29:10.091;537278351385111022;-414222;-421920;-401529;-530383
2024-04-25T22:29:10.110;537278351403266974;-414178;-421913;-401455;-530260
2024-04-25T22:29:10.128;537278351421422926;-414222;-421920;-401442;-530288
2024-04-25T22:29:10.146;537278351439578878;-414162;-421839;-401405;-530346
2024-04-25T22:29:10.164;537278351457734830;-414166;-421817;-401383;-530353
2024-04-25T22:29:10.182;537278351475890782;-414104;-421790;-401390;-530370
2024-04-25T22:29:10.200;537278351494046734;-414076;-421728;-401275;-530330
2024-04-25T22:29:10.219;537278351512202686;-414036;-421715;-401271;-530326
2024-04-25T22:29:10.237;537278351530358638;-413971;-421666;-401263;-530300
2024-04-25T22:29:10.255;537278351548514590;-413930;-421630;-401156;-530317
2024-04-25T22:29:10.273;537278351566670542;-413911;-421567;-401131;-530276
2024-04-25T22:29:10.291;537278351584826494;-413832;-421543;-401132;-530348
2024-04-25T22:29:10.309;537278351602982446;-413836;-421546;-401018;-530350
2024-04-25T22:29:10.327;537278351621138398;-413779;-421420;-400963;-530296
2024-04-25T22:29:10.346;537278351639294350;-413732;-421406;-400913;-530282
2024-04-25T22:29:10.364;537278351657450302;-413683;-421373;-400866;-530266
2024-04-25T22:29:10.382;537278351675606254;-413610;-421359;-400864;-530328
2024-04-25T22:29:10.400;537278351693762206;-413616;-421290;-400806;-530378
2024-04-25T22:29:10.418;537278351711918158;-413541;-421204;-400726;-530363
2024-04-25T22:29:10.436;537278351730074110;-413495;-421239;-400749;-530316
2024-04-25T22:29:10.455;537278351748230062;-413430;-421163;-400695;-530307
2024-04-25T22:29:10.473;537278351766386014;-413400;-421146;-400567;-530303
2024-04-25T22:29:10.491;537278351784541966;-413382;-421039;-400536;-530312
2024-04-25T22:29:10.509;537278351802697918;-413356;-421052;-400557;-530339
2024-04-25T22:29:10.527;537278351820853870;-413349;-421080;-400594;-530310
2024-04-25T22:29:10.545;537278351839009822;-413378;-421077;-400619;-530319
2024-04-25T22:29:10.564;537278351857165774;-413486;-421160;-400664;-530363
2024-04-25T22:29:10.582;537278351875321726;-413549;-421125;-400709;-530381
2024-04-25T22:29:10.600;537278351893477678;-413590;-421218;-400754;-530312
2024-04-25T22:29:10.618;537278351911633630;-413607;-421254;-400822;-530284
2024-04-25T22:29:10.636;537278351929789582;-413678;-421305;-400938;-530401
2024-04-25T22:29:10.654;537278351947945534;-413673;-421245;-400879;-530341
2024-04-25T22:29:10.672;537278351966101486;-413704;-421211;-400904;-530323
2024-04-25T22:29:10.691;537278351984257438;-413625;-421215;-400847;-530286
2024-04-25T22:29:10.709;537278352002413390;-413626;-421245;-400845;-530255
2024-04-25T22:29:10.727;537278352020569342;-413650;-421150;-400832;-530244
2024-04-25T22:29:10.745;537278352038725294;-413634;-421146;-400793;-530309
2024-04-25T22:29:10.763;537278352056882862;-413586;-421174;-400837;-530294
2024-04-25T22:29:10.781;537278352075040393;-413550;-421169;-400821;-530294
2024-04-25T22:29:10.800;537278352093197924;-413526;-421094;-400725;-530284
2024-04-25T22:29:10.818;537278352111355455;-413569;-421114;-400762;-530335
2024-04-25T22:29:10.836;537278352129512986;-413604;-421108;-400803;-530349
2024-04-25T22:29:10.854;537278352147670517;-413670;-421103;-400773;-530278
2024-04-25T22:29:10.872;537278352165828048;-413655;-421135;-400791;-530340
2024-04-25T22:29:10.890;537278352183985579;-413610;-421186;-400820;-530327
2024-04-25T22:29:10.909;537278352202143110;-413587;-421132;-400803;-530319
2024-04-25T22:29:10.927;537278352220300641;-413543;-421131;-400797;-530331
2024-04-25T22:29:10.945;537278352238458172;-413531;-421061;-400771;-530310
2024-04-25T22:29:10.963;537278352256615703;-413524;-421023;-400743;-530367
2024-04-25T22:29:10.981;537278352274773234;-413434;-420927;-400621;-530366
2024-04-25T22:29:10.999;537278352292930765;-413414;-420962;-400581;-530349
2024-04-25T22:29:11.017;537278352311088296;-413381;-420897;-400497;-530333
2024-04-25T22:29:11.036;537278352329245827;-413305;-420839;-400489;-530293
2024-04-25T22:29:11.054;537278352347403358;-413330;-420775;-400501;-530335
2024-04-25T22:29:11.072;537278352365560889;-413278;-420767;-400426;-530294
2024-04-25T22:29:11.090;537278352383718420;-413213;-420766;-400389;-530375
2024-04-25T22:29:11.108;537278352401875951;-413211;-420696;-400328;-530334
2024-04-25T22:29:11.126;537278352420033482;-413053;-420631;-400272;-530284
2024-04-25T22:29:11.145;537278352438191013;-413078;-420574;-400249;-530324
2024-04-25T22:29:11.163;537278352456348544;-413015;-420591;-400197;-530329
2024-04-25T22:29:11.181;537278352474506075;-412956;-420517;-400118;-530295
2024-04-25T22:29:11.199;537278352492663606;-412907;-420475;-400103;-530267
2024-04-25T22:29:11.217;537278352510821137;-412946;-420513;-400081;-530339
2024-04-25T22:29:11.235;537278352528978668;-412851;-420373;-400012;-530296
2024-04-25T22:29:11.253;537278352547136199;-412805;-420374;-399977;-530334
2024-04-25T22:29:11.272;537278352565293730;-412737;-420321;-399941;-530313
2024-04-25T22:29:11.290;537278352583451261;-412694;-420245;-399886;-530286
2024-04-25T22:29:11.308;537278352601608792;-412614;-420140;-399790;-530292
2024-04-25T22:29:11.326;537278352619766323;-412588;-420152;-399728;-530297
2024-04-25T22:29:11.344;537278352637923854;-412525;-420058;-399647;-530282
2024-04-25T22:29:11.362;537278352656081385;-412521;-420124;-399692;-530283
2024-04-25T22:29:11.381;537278352674238916;-412581;-420142;-399712;-530300
2024-04-25T22:29:11.399;537278352692396447;-412629;-420105;-399764;-530295
2024-04-25T22:29:11.417;537278352710553978;-412694;-420243;-399834;-530330
2024-04-25T22:29:11.435;537278352728711509;-412718;-420208;-399892;-530250
2024-04-25T22:29:11.453;537278352746869040;-412787;-420242;-399942;-530288
2024-04-25T22:29:11.471;537278352765026571;-412768;-420327;-400021;-530274
2024-04-25T22:29:11.490;537278352783184102;-412804;-420282;-399963;-530282
2024-04-25T22:29:11.508;537278352801341633;-412837;-420273;-399999;-530330
2024-04-25T22:29:11.526;537278352819499164;-412814;-420250;-399970;-530326
2024-04-25T22:29:11.544;537278352837656695;-412807;-420142;-399906;-530364
2024-04-25T22:29:11.562;537278352855814226;-412794;-420155;-399925;-530358
2024-04-25T22:29:11.580;537278352873971760;-412740;-420117;-399922;-530391
2024-04-25T22:29:11.598;537278352892129276;-412727;-420120;-399893;-530359
2024-04-25T22:29:11.617;537278352910286792;-412708;-420091;-399839;-530349
2024-04-25T22:29:11.635;537278352928444308;-412702;-420089;-399883;-530331
2024-04-25T22:29:11.653;537278352946601824;-412695;-420056;-399813;-530281
2024-04-25T22:29:11.671;537278352964759340;-412657;-420058;-399819;-530341
2024-04-25T22:29:11.689;537278352982916856;-412666;-420028;-399863;-530332
2024-04-25T22:29:11.707;537278353001074372;-412661;-420035;-399839;-530336
2024-04-25T22:29:11.726;537278353019231888;-412645;-420021;-399817;-530374
2024-04-25T22:29:11.744;537278353037389404;-412521;-419926;-399767;-530281
2024-04-25T22:29:11.762;537278353055546920;-412572;-419946;-399711;-530316
2024-04-25T22:29:11.780;537278353073704436;-412526;-419911;-399684;-530306
2024-04-25T22:29:11.798;537278353091861952;-412552;-419887;-399718;-530317
2024-04-25T22:29:11.816;537278353110019468;-412479;-419822;-399650;-530333
2024-04-25T22:29:11.835;537278353128176984;-412365;-419779;-399600;-530326
2024-04-25T22:29:11.853;537278353146334500;-412341;-419716;-399524;-530294
2024-04-25T22:29:11.871;537278353164492016;-412293;-419696;-399508;-530297
2024-04-25T22:29:11.889;537278353182649532;-412220;-419611;-399423;-530295
2024-04-25T22:29:11.907;537278353200807048;-412208;-419632;-399341;-530314
2024-04-25T22:29:11.925;537278353218964564;-412189;-419532;-399316;-530285
2024-04-25T22:29:11.943;537278353237122080;-412153;-419553;-399293;-530347
2024-04-25T22:29:11.962;537278353255279596;-412100;-419493;-399293;-530325
2024-04-25T22:29:11.980;537278353273437112;-412009;-419419;-399194;-530319
2024-04-25T22:29:11.998;537278353291594628;-411962;-419386;-399102;-530286
2024-04-25T22:29:12.016;537278353309752144;-411933;-419342;-399097;-530335
2024-04-25T22:29:12.034;537278353327909660;-411913;-419272;-399035;-530310
2024-04-25T22:29:12.052;537278353346067176;-411868;-419252;-398948;-530326
2024-04-25T22:29:12.071;537278353364224692;-411763;-419171;-398913;-530336
2024-04-25T22:29:12.089;537278353382382208;-411719;-419165;-398902;-530278
2024-04-25T22:29:12.107;537278353400539724;-411719;-419110;-398868;-530382
2024-04-25T22:29:12.125;537278353418697240;-411630;-419038;-398811;-530374
2024-04-25T22:29:12.143;537278353436854756;-411582;-418973;-398759;-530333
2024-04-25T22:29:12.161;537278353455012272;-411509;-418925;-398628;-530392
2024-04-25T22:29:12.180;537278353473169788;-411450;-418899;-398591;-530324
2024-04-25T22:29:12.198;537278353491327304;-411366;-418803;-398543;-530328
2024-04-25T22:29:12.216;537278353509484820;-411269;-418738;-398466;-530318
2024-04-25T22:29:12.234;537278353527642336;-411269;-418709;-398434;-530347
2024-04-25T22:29:12.252;537278353545799852;-411305;-418729;-398431;-530314
2024-04-25T22:29:12.270;537278353563957368;-411316;-418731;-398469;-530326
2024-04-25T22:29:12.288;537278353582114884;-411331;-418775;-398465;-530293
2024-04-25T22:29:12.307;537278353600272400;-411431;-418834;-398556;-530392
2024-04-25T22:29:12.325;537278353618429916;-411444;-418827;-398606;-530306
2024-04-25T22:29:12.343;537278353636587432;-411522;-418882;-398720;-530320
2024-04-25T22:29:12.361;537278353654744948;-411469;-418880;-398716;-530311
2024-04-25T22:29:12.379;537278353672902039;-411495;-418843;-398687;-530290
2024-04-25T22:29:12.397;537278353691059104;-411494;-418820;-398688;-530350
2024-04-25T22:29:12.416;537278353709216169;-411507;-418833;-398689;-530374
2024-04-25T22:29:12.434;537278353727373234;-411508;-418753;-398608;-530385
2024-04-25T22:29:12.452;537278353745530299;-411507;-418822;-398607;-530311
2024-04-25T22:29:12.470;537278353763687364;-411416;-418746;-398578;-530298
2024-04-25T22:29:12.488;537278353781844429;-411352;-418710;-398563;-530261
2024-04-25T22:29:12.506;537278353800001494;-411396;-418695;-398544;-530346
2024-04-25T22:29:12.525;537278353818158559;-411372;-418676;-398511;-530301
2024-04-25T22:29:12.543;537278353836315624;-411304;-418667;-398507;-530271
2024-04-25T22:29:12.561;537278353854472689;-411375;-418674;-398533;-530327
2024-04-25T22:29:12.579;537278353872629754;-411348;-418617;-398458;-530305
2024-04-25T22:29:12.597;537278353890786819;-411350;-418635;-398518;-530314
2024-04-25T22:29:12.615;537278353908943884;-411367;-418589;-398488;-530323
2024-04-25T22:29:12.633;537278353927100949;-411287;-418572;-398504;-530326
2024-04-25T22:29:12.652;537278353945258014;-411275;-418508;-398419;-530313
2024-04-25T22:29:12.670;537278353963415079;-411258;-418515;-398376;-530301
2024-04-25T22:29:12.688;537278353981572144;-411211;-418483;-398303;-530323
2024-04-25T22:29:12.706;537278353999729209;-411126;-418429;-398345;-530343
2024-04-25T22:29:12.724;537278354017886274;-411130;-418407;-398299;-530300
2024-04-25T22:29:12.742;537278354036043339;-411095;-418308;-398215;-530330
2024-04-25T22:29:12.761;537278354054200404;-411078;-418302;-398217;-530300
2024-04-25T22:29:12.779;537278354072357469;-410976;-418297;-398131;-530275
2024-04-25T22:29:12.797;537278354090514534;-410979;-418223;-398112;-530319
2024-04-25T22:29:12.815;537278354108671599;-410930;-418173;-398025;-530323
2024-04-25T22:29:12.833;537278354126828664;-410931;-418188;-398056;-530350
2024-04-25T22:29:12.851;537278354144985729;-410890;-418080;-397991;-530268
2024-04-25T22:29:12.870;537278354163142794;-410788;-418123;-397949;-530313
2024-04-25T22:29:12.888;537278354181299859;-410772;-418099;-397932;-530303
2024-04-25T22:29:12.906;537278354199456924;-410711;-418006;-397855;-530344
2024-04-25T22:29:12.924;537278354217613989;-410702;-417987;-397807;-530317
2024-04-25T22:29:12.942;537278354235771054;-410667;-417975;-397807;-530333
2024-04-25T22:29:12.960;537278354253928119;-410599;-417942;-397734;-530283
2024-04-25T22:29:12.978;537278354272085184;-410582;-417912;-397687;-530330
2024-04-25T22:29:12.997;537278354290242249;-410526;-417901;-397637;-530358
2024-04-25T22:29:13.015;537278354308399314;-410489;-417792;-397577;-530316
2024-04-25T22:29:13.033;537278354326556379;-410348;-417693;-397521;-530280
2024-04-25T22:29:13.051;537278354344713444;-410405;-417680;-397514;-530308
2024-04-25T22:29:13.069;537278354362870509;-410305;-417649;-397437;-530313
2024-04-25T22:29:13.087;537278354381027574;-410231;-417600;-397374;-530350
2024-04-25T22:29:13.106;537278354399184639;-410256;-417594;-397356;-530343
2024-04-25T22:29:13.124;537278354417341704;-410177;-417567;-397242;-530327
2024-04-25T22:29:13.142;537278354435498769;-410072;-417478;-397186;-530292
2024-04-25T22:29:13.160;537278354453655834;-410042;-417475;-397118;-530324
2024-04-25T22:29:13.178;537278354471812899;-409946;-417357;-397045;-530300
2024-04-25T22:29:13.196;537278354489969964;-409942;-417342;-396998;-530295
2024-04-25T22:29:13.214;537278354508127029;-409977;-417396;-397007;-530316
2024-04-25T22:29:13.233;537278354526284094;-409998;-417410;-397054;-530332
2024-04-25T22:29:13.251;537278354544440426;-410045;-417474;-397138;-530325
